postal_code,locality,municipality_code,municipality_name
13973,Djurhamn,0120,Värmdö kommun
13974,Djurhamn,0120,Värmdö kommun
13975,Djurhamn,0120,Värmdö kommun
13990,Värmdö,0120,Värmdö kommun
14100,Huddinge,0126,Huddinge kommun
14102,Huddinge,0126,Huddinge kommun
14104,Huddinge,0126,Huddinge kommun
14105,Kungens Kurva,0126,Huddinge kommun
14106,Kungens Kurva,0126,Huddinge kommun
14107,Kungens Kurva,0126,Huddinge kommun
14108,Kungens Kurva,0126,Huddinge kommun
14116,Segeltorp,0126,Huddinge kommun
14117,Segeltorp,0126,Huddinge kommun
14118,Huddinge,0126,Huddinge kommun
14119,Segeltorp,0126,Huddinge kommun
14120,Huddinge,0126,Huddinge kommun
14121,Huddinge,0126,Huddinge kommun
14122,Huddinge,0126,Huddinge kommun
14123,Huddinge,0126,Huddinge kommun
14124,Huddinge,0126,Huddinge kommun
14125,Huddinge,0126,Huddinge kommun
14126,Huddinge,0126,Huddinge kommun
14127,Huddinge,0126,Huddinge kommun
14128,Huddinge,0126,Huddinge kommun
14130,Huddinge,0126,Huddinge kommun
14131,Huddinge,0126,Huddinge kommun
14132,Huddinge,0126,Huddinge kommun
14133,Huddinge,0126,Huddinge kommun
14134,Huddinge,0126,Huddinge kommun
14135,Huddinge,0126,Huddinge kommun
14136,Huddinge,0126,Huddinge kommun
14137,Huddinge,0126,Huddinge kommun
14138,Huddinge,0126,Huddinge kommun
14139,Huddinge,0126,Huddinge kommun
14140,Huddinge,0126,Huddinge kommun
14141,Huddinge,0126,Huddinge kommun
14142,Huddinge,0126,Huddinge kommun
14143,Huddinge,0126,Huddinge kommun
14144,Huddinge,0126,Huddinge kommun
14145,Huddinge,0126,Huddinge kommun
14146,Huddinge,0126,Huddinge kommun
14147,Huddinge,0126,Huddinge kommun
14148,Huddinge,0126,Huddinge kommun
14149,Huddinge,0126,Huddinge kommun
14150,Huddinge,0126,Huddinge kommun
14151,Huddinge,0126,Huddinge kommun
14152,Huddinge,0126,Huddinge kommun
14153,Huddinge,0126,Huddinge kommun
14154,Huddinge,0126,Huddinge kommun
14155,Huddinge,0126,Huddinge kommun
14156,Huddinge,0126,Huddinge kommun
14157,Huddinge,0126,Huddinge kommun
14158,Huddinge,0126,Huddinge kommun
14159,Huddinge,0126,Huddinge kommun
14160,Huddinge,0126,Huddinge kommun
14161,Huddinge,0126,Huddinge kommun
14162,Huddinge,0126,Huddinge kommun
14163,Huddinge,0126,Huddinge kommun
14168,Huddinge,0126,Huddinge kommun
14169,Huddinge,0126,Huddinge kommun
14170,Segeltorp,0126,Huddinge kommun
14171,Segeltorp,0126,Huddinge kommun
14172,Segeltorp,0126,Huddinge kommun
14173,Segeltorp,0126,Huddinge kommun
14174,Segeltorp,0126,Huddinge kommun
14175,Kungens Kurva,0126,Huddinge kommun
14181,Huddinge,0126,Huddinge kommun
14183,Huddinge,0126,Huddinge kommun
14184,Huddinge,0126,Huddinge kommun
14185,Huddinge,0126,Huddinge kommun
14186,Stockholm,0180,Stockholms kommun
14187,Huddinge,0126,Huddinge kommun
14188,Huddinge,0126,Huddinge kommun
14189,Huddinge,0126,Huddinge kommun
14191,Huddinge,0126,Huddinge kommun
14192,Huddinge,0126,Huddinge kommun
14200,Skogås,0126,Huddinge kommun
14202,Trångsund,0126,Huddinge kommun
14220,Skogås,0126,Huddinge kommun
14221,Skogås,0126,Huddinge kommun
14222,Skogås,0126,Huddinge kommun
14230,Skogås,0126,Huddinge kommun
14231,Skogås,0126,Huddinge kommun
14232,Skogås,0126,Huddinge kommun
14233,Skogås,0126,Huddinge kommun
14234,Skogås,0126,Huddinge kommun
14235,Skogås,0126,Huddinge kommun
14240,Skogås,0126,Huddinge kommun
14241,Skogås,0126,Huddinge kommun
14242,Skogås,0126,Huddinge kommun
14243,Skogås,0126,Huddinge kommun
14250,Skogås,0126,Huddinge kommun
14251,Skogås,0126,Huddinge kommun
14252,Skogås,0126,Huddinge kommun
14253,Skogås,0126,Huddinge kommun
14260,Trångsund,0126,Huddinge kommun
14261,Trångsund,0126,Huddinge kommun
14262,Trångsund,0126,Huddinge kommun
14263,Trångsund,0126,Huddinge kommun
14264,Trångsund,0126,Huddinge kommun
14265,Trångsund,0126,Huddinge kommun
14266,Trångsund,0126,Huddinge kommun
14267,Trångsund,0126,Huddinge kommun
14291,Skogås,0126,Huddinge kommun
14300,Vårby,0126,Huddinge kommun
14301,Vårby,0126,Huddinge kommun
14303,Vårby,0126,Huddinge kommun
14330,Vårby,0126,Huddinge kommun
14331,Vårby,0126,Huddinge kommun
14332,Vårby,0126,Huddinge kommun
14340,Vårby,0126,Huddinge kommun
14341,Vårby,0126,Huddinge kommun
14342,Vårby,0126,Huddinge kommun
14343,Vårby,0126,Huddinge kommun
14344,Vårby,0126,Huddinge kommun
14345,Vårby,0126,Huddinge kommun
14346,Vårby,0126,Huddinge kommun
14347,Vårby,0126,Huddinge kommun
14400,Rönninge,0128,Salems kommun
14402,Rönninge,0128,Salems kommun
14420,Rönninge,0128,Salems kommun
14421,Rönninge,0128,Salems kommun
14430,Rönninge,0128,Salems kommun
14431,Rönninge,0128,Salems kommun
14432,Rönninge,0128,Salems kommun
14433,Rönninge,0128,Salems kommun
14437,Rönninge,0128,Salems kommun
14440,Rönninge,0128,Salems kommun
14442,Rönninge,0128,Salems kommun
14451,Rönninge,0128,Salems kommun
14452,Rönninge,0128,Salems kommun
14461,Rönninge,0128,Salems kommun
14462,Rönninge,0128,Salems kommun
14463,Rönninge,0128,Salems kommun
14464,Rönninge,0128,Salems kommun
14480,Rönninge,0128,Salems kommun
14500,Norsborg,0127,Botkyrka kommun
14501,Norsborg,0127,Botkyrka kommun
14502,Norsborg,0127,Botkyrka kommun
14503,Norsborg,0127,Botkyrka kommun
14504,Norsborg,0127,Botkyrka kommun
14520,Norsborg,0127,Botkyrka kommun
14550,Norsborg,0127,Botkyrka kommun
14551,Norsborg,0127,Botkyrka kommun
14552,Norsborg,0127,Botkyrka kommun
14553,Norsborg,0127,Botkyrka kommun
14554,Norsborg,0127,Botkyrka kommun
14555,Norsborg,0127,Botkyrka kommun
14556,Norsborg,0127,Botkyrka kommun
14557,Norsborg,0127,Botkyrka kommun
14558,Norsborg,0127,Botkyrka kommun
14559,Norsborg,0127,Botkyrka kommun
14560,Norsborg,0127,Botkyrka kommun
14563,Norsborg,0127,Botkyrka kommun
14564,Norsborg,0127,Botkyrka kommun
14565,Norsborg,0127,Botkyrka kommun
14567,Norsborg,0127,Botkyrka kommun
14568,Norsborg,0127,Botkyrka kommun
14569,Norsborg,0127,Botkyrka kommun
14570,Norsborg,0127,Botkyrka kommun
14571,Norsborg,0127,Botkyrka kommun
14572,Norsborg,0127,Botkyrka kommun
14573,Norsborg,0127,Botkyrka kommun
14574,Norsborg,0127,Botkyrka kommun
14575,Norsborg,0127,Botkyrka kommun
14576,Norsborg,0127,Botkyrka kommun
14581,Norsborg,0127,Botkyrka kommun
14583,Norsborg,0127,Botkyrka kommun
14584,Stockholm,0180,Stockholms kommun
14588,Norsborg,0127,Botkyrka kommun
14590,Norsborg,0127,Botkyrka kommun
14600,Tullinge,0127,Botkyrka kommun
14620,Tullinge,0127,Botkyrka kommun
14621,Tullinge,0127,Botkyrka kommun
14622,Tullinge,0127,Botkyrka kommun
14630,Tullinge,0127,Botkyrka kommun
14631,Tullinge,0127,Botkyrka kommun
14632,Tullinge,0127,Botkyrka kommun
14633,Tullinge,0127,Botkyrka kommun
14634,Tullinge,0127,Botkyrka kommun
14635,Tullinge,0127,Botkyrka kommun
14636,Tullinge,0127,Botkyrka kommun
14637,Tullinge,0127,Botkyrka kommun
14638,Tullinge,0127,Botkyrka kommun
14640,Tullinge,0127,Botkyrka kommun
14641,Tullinge,0127,Botkyrka kommun
14645,Tullinge,0127,Botkyrka kommun
14646,Tullinge,0127,Botkyrka kommun
14648,Tullinge,0127,Botkyrka kommun
14649,Tullinge,0127,Botkyrka kommun
14650,Tullinge,0127,Botkyrka kommun
14652,Tullinge,0127,Botkyrka kommun
14653,Tullinge,0127,Botkyrka kommun
14654,Tullinge,0127,Botkyrka kommun
14680,Tullinge,0127,Botkyrka kommun
14700,Tumba,0127,Botkyrka kommun
14707,Grödinge,0127,Botkyrka kommun
14721,Tumba,0127,Botkyrka kommun
14722,Tumba,0127,Botkyrka kommun
14723,Tumba,0127,Botkyrka kommun
14730,Tumba,0127,Botkyrka kommun
14731,Tumba,0127,Botkyrka kommun
14732,Tumba,0127,Botkyrka kommun
14733,Tumba,0127,Botkyrka kommun
14734,Tumba,0127,Botkyrka kommun
14735,Tumba,0127,Botkyrka kommun
14739,Tumba,0127,Botkyrka kommun
14741,Tumba,0127,Botkyrka kommun
14742,Tumba,0127,Botkyrka kommun
14743,Tumba,0127,Botkyrka kommun
14744,Tumba,0127,Botkyrka kommun
14745,Tumba,0127,Botkyrka kommun
14746,Tumba,0127,Botkyrka kommun
14750,Tumba,0127,Botkyrka kommun
14751,Tumba,0127,Botkyrka kommun
14752,Tumba,0127,Botkyrka kommun
14753,Tumba,0127,Botkyrka kommun
14754,Tumba,0127,Botkyrka kommun
14755,Tumba,0127,Botkyrka kommun
14760,Uttran,0127,Botkyrka kommun
14761,Uttran,0127,Botkyrka kommun
14762,Uttran,0127,Botkyrka kommun
14763,Uttran,0127,Botkyrka kommun
14764,Uttran,0127,Botkyrka kommun
14770,Grödinge,0127,Botkyrka kommun
14771,Grödinge,0127,Botkyrka kommun
14780,Tumba,0127,Botkyrka kommun
14782,Tumba,0127,Botkyrka kommun
14785,Tumba,0127,Botkyrka kommun
14791,Grödinge,0127,Botkyrka kommun
14792,Grödinge,0127,Botkyrka kommun
14800,Ösmo,0192,Nynäshamns kommun
14802,Sorunda,0192,Nynäshamns kommun
14821,Ösmo,0192,Nynäshamns kommun
14822,Ösmo,0192,Nynäshamns kommun
14830,Ösmo,0192,Nynäshamns kommun
14831,Ösmo,0192,Nynäshamns kommun
14832,Ösmo,0192,Nynäshamns kommun
14833,Ösmo,0192,Nynäshamns kommun
14834,Ösmo,0192,Nynäshamns kommun
14835,Ösmo,0192,Nynäshamns kommun
14840,Segersäng,0192,Nynäshamns kommun
14860,Stora Vika,0192,Nynäshamns kommun
14870,Sorunda,0192,Nynäshamns kommun
14871,Sorunda,0192,Nynäshamns kommun
14880,Muskö,0136,Haninge kommun
14891,Ösmo,0192,Nynäshamns kommun
14893,Landfjärden,0192,Nynäshamns kommun
14895,Muskö,0136,Haninge kommun
14896,Sorunda,0192,Nynäshamns kommun
14897,Sorunda,0192,Nynäshamns kommun
14900,Nynäshamn,0192,Nynäshamns kommun
14920,Nynäshamn,0192,Nynäshamns kommun
14921,Nynäshamn,0192,Nynäshamns kommun
14922,Nynäshamn,0192,Nynäshamns kommun
14923,Nynäshamn,0192,Nynäshamns kommun
14925,Nynäshamn,0192,Nynäshamns kommun
14930,Nynäshamn,0192,Nynäshamns kommun
14931,Nynäshamn,0192,Nynäshamns kommun
14932,Nynäshamn,0192,Nynäshamns kommun
14933,Nynäshamn,0192,Nynäshamns kommun
14934,Nynäshamn,0192,Nynäshamns kommun
14935,Nynäshamn,0192,Nynäshamns kommun
14940,Nynäshamn,0192,Nynäshamns kommun
14941,Nynäshamn,0192,Nynäshamns kommun
14942,Nynäshamn,0192,Nynäshamns kommun
14943,Nynäshamn,0192,Nynäshamns kommun
14945,Nynäshamn,0192,Nynäshamns kommun
14950,Nynäshamn,0192,Nynäshamns kommun
14951,Nynäshamn,0192,Nynäshamns kommun
14981,Nynäshamn,0192,Nynäshamns kommun
14982,Nynäshamn,0192,Nynäshamns kommun
14991,Nynäshamn,0192,Nynäshamns kommun
14992,Nynäshamn,0192,Nynäshamns kommun
14995,Nynäshamn,0192,Nynäshamns kommun
15100,Södertälje,0181,Södertälje kommun
15101,Södertälje,0181,Södertälje kommun
15102,Södertälje,0181,Södertälje kommun
15105,Södertälje,0181,Södertälje kommun
15107,Södertälje,0181,Södertälje kommun
15113,Södertälje,0181,Södertälje kommun
15120,Södertälje,0181,Södertälje kommun
15121,Södertälje,0181,Södertälje kommun
15122,Södertälje,0181,Södertälje kommun
15123,Södertälje,0181,Södertälje kommun
15124,Södertälje,0181,Södertälje kommun
15127,Södertälje,0181,Södertälje kommun
15128,Enhörna,0181,Södertälje kommun
15129,Södertälje,0181,Södertälje kommun
15132,Södertälje,0181,Södertälje kommun
15133,Södertälje,0181,Södertälje kommun
15134,Södertälje,0181,Södertälje kommun
15135,Södertälje,0181,Södertälje kommun
15136,Södertälje,0181,Södertälje kommun
15137,Södertälje,0181,Södertälje kommun
15138,Södertälje,0181,Södertälje kommun
15139,Södertälje,0181,Södertälje kommun
15140,Södertälje,0181,Södertälje kommun
15144,Södertälje,0181,Södertälje kommun
15145,Södertälje,0181,Södertälje kommun
15146,Södertälje,0181,Södertälje kommun
15147,Södertälje,0181,Södertälje kommun
15148,Södertälje,0181,Södertälje kommun
15150,Enhörna,0181,Södertälje kommun
15151,Södertälje,0181,Södertälje kommun
15152,Södertälje,0140,Nykvarns kommun
15153,Södertälje,0181,Södertälje kommun
15154,Södertälje,0181,Södertälje kommun
15155,Södertälje,0181,Södertälje kommun
15156,Södertälje,0181,Södertälje kommun
15157,Södertälje,0181,Södertälje kommun
15159,Södertälje,0181,Södertälje kommun
15160,Södertälje,0181,Södertälje kommun
15161,Södertälje,0181,Södertälje kommun
15162,Södertälje,0181,Södertälje kommun
15163,Södertälje,0181,Södertälje kommun
15164,Södertälje,0181,Södertälje kommun
15165,Södertälje,0181,Södertälje kommun
15166,Södertälje,0181,Södertälje kommun
15167,Södertälje,0181,Södertälje kommun
15168,Södertälje,0181,Södertälje kommun
15171,Södertälje,0181,Södertälje kommun
15172,Södertälje,0181,Södertälje kommun
15173,Södertälje,0181,Södertälje kommun
15181,Södertälje,0181,Södertälje kommun
15182,Södertälje,0181,Södertälje kommun
15183,Södertälje,0181,Södertälje kommun
15185,Södertälje,0181,Södertälje kommun
15187,Södertälje,0181,Södertälje kommun
15188,Södertälje,0181,Södertälje kommun
15189,Södertälje,0181,Södertälje kommun
15196,Enhörna,0181,Södertälje kommun
15200,Södertälje,0181,Södertälje kommun
15220,Södertälje,0181,Södertälje kommun
15226,Södertälje,0181,Södertälje kommun
15227,Södertälje,0181,Södertälje kommun
15228,Södertälje,0181,Södertälje kommun
15230,Södertälje,0181,Södertälje kommun
15231,Södertälje,0181,Södertälje kommun
15240,Södertälje,0181,Södertälje kommun
15241,Södertälje,0181,Södertälje kommun
15242,Södertälje,0181,Södertälje kommun
15243,Södertälje,0181,Södertälje kommun
15244,Södertälje,0181,Södertälje kommun
15248,Södertälje,0181,Södertälje kommun
15250,Södertälje,0181,Södertälje kommun
15251,Södertälje,0181,Södertälje kommun
15252,Södertälje,0128,Salems kommun
15254,Södertälje,0181,Södertälje kommun
15256,Södertälje,0181,Södertälje kommun
15257,Södertälje,0181,Södertälje kommun
15258,Södertälje,0181,Södertälje kommun
15259,Södertälje,0181,Södertälje kommun
15270,Södertälje,0181,Södertälje kommun
15271,Södertälje,0181,Södertälje kommun
15286,Södertälje,0181,Södertälje kommun
15295,Södertälje,0128,Salems kommun
15297,Södertälje,0181,Södertälje kommun
15300,Järna,0181,Södertälje kommun
15307,Hölö,0181,Södertälje kommun
15320,Järna,0181,Södertälje kommun
15321,Järna,0181,Södertälje kommun
15322,Järna,0181,Södertälje kommun
15330,Järna,0181,Södertälje kommun
15331,Järna,0181,Södertälje kommun
15332,Järna,0181,Södertälje kommun
15335,Järna,0181,Södertälje kommun
15336,Järna,0181,Södertälje kommun
15337,Järna,0181,Södertälje kommun
15338,Järna,0181,Södertälje kommun
15360,Mölnbo,0181,Södertälje kommun
15371,Hölö,0181,Södertälje kommun
15381,Järna,0181,Södertälje kommun
15391,Järna,0181,Södertälje kommun
15392,Hölö,0181,Södertälje kommun
15393,Mörkö,0181,Södertälje kommun
15394,Hölö,0181,Södertälje kommun
15395,Järna,0181,Södertälje kommun
15396,Mölnbo,0181,Södertälje kommun
15521,Nykvarn,0140,Nykvarns kommun
15530,Nykvarn,0140,Nykvarns kommun
15531,Nykvarn,0140,Nykvarns kommun
15532,Nykvarn,0140,Nykvarns kommun
15533,Nykvarn,0140,Nykvarns kommun
15534,Nykvarn,0140,Nykvarns kommun
15535,Nykvarn,0140,Nykvarns kommun
15536,Nykvarn,0140,Nykvarns kommun
15537,Nykvarn,0140,Nykvarns kommun
15580,Nykvarn,0140,Nykvarns kommun
15591,Nykvarn,0140,Nykvarns kommun
15592,Nykvarn,0140,Nykvarns kommun
15593,Nykvarn,0140,Nykvarns kommun
15594,Nykvarn,0140,Nykvarns kommun
16100,Bromma,0180,Stockholms kommun
16102,Bromma,0180,Stockholms kommun
16103,Bromma,0180,Stockholms kommun
16111,Bromma,0180,Stockholms kommun
16124,Bromma,0180,Stockholms kommun
16125,Bromma,0180,Stockholms kommun
16126,Bromma,0180,Stockholms kommun
16189,Stockholm,0180,Stockholms kommun
16200,Vällingby,0180,Stockholms kommun
16206,Vällingby,0180,Stockholms kommun
16211,Vällingby,0180,Stockholms kommun
16212,Vällingby,0180,Stockholms kommun
16213,Vällingby,0180,Stockholms kommun
16215,Vällingby,0180,Stockholms kommun
16216,Stockholm,0180,Stockholms kommun
16220,Vällingby,0180,Stockholms kommun
16243,Vällingby,0180,Stockholms kommun
16244,Vällingby,0180,Stockholms kommun
16245,Vällingby,0180,Stockholms kommun
16246,Vällingby,0180,Stockholms kommun
16247,Vällingby,0123,Järfälla kommun
16250,Vällingby,0180,Stockholms kommun
16252,Vällingby,0180,Stockholms kommun
16253,Vällingby,0180,Stockholms kommun
16254,Vällingby,0180,Stockholms kommun
16255,Vällingby,0180,Stockholms kommun
16256,Vällingby,0180,Stockholms kommun
16257,Vällingby,0180,Stockholms kommun
16258,Vällingby,0180,Stockholms kommun
16260,Vällingby,0180,Stockholms kommun
16261,Vällingby,0180,Stockholms kommun
16262,Vällingby,0180,Stockholms kommun
16263,Vällingby,0180,Stockholms kommun
16264,Vällingby,0180,Stockholms kommun
16265,Vällingby,0180,Stockholms kommun
16266,Vällingby,0180,Stockholms kommun
16267,Vällingby,0180,Stockholms kommun
16268,Vällingby,0180,Stockholms kommun
16270,Vällingby,0180,Stockholms kommun
16271,Vällingby,0180,Stockholms kommun
16272,Vällingby,0180,Stockholms kommun
16273,Vällingby,0180,Stockholms kommun
16274,Vällingby,0180,Stockholms kommun
16287,Stockholm,0180,Stockholms kommun
16288,Vällingby,0180,Stockholms kommun
16289,Stockholm,0180,Stockholms kommun
16300,Spånga,0180,Stockholms kommun
16303,Spånga,0180,Stockholms kommun
16304,Spånga,0180,Stockholms kommun
16305,Spånga,0180,Stockholms kommun
16308,Spånga,0180,Stockholms kommun
16310,Spånga,0180,Stockholms kommun
16319,Spånga,0180,Stockholms kommun
16320,Spånga,0180,Stockholms kommun
16340,Spånga,0180,Stockholms kommun
16341,Spånga,0180,Stockholms kommun
16342,Spånga,0180,Stockholms kommun
16343,Spånga,0180,Stockholms kommun
16344,Spånga,0180,Stockholms kommun
16345,Spånga,0180,Stockholms kommun
16346,Spånga,0180,Stockholms kommun
16347,Spånga,0180,Stockholms kommun
16348,Spånga,0180,Stockholms kommun
16349,Spånga,0180,Stockholms kommun
16350,Spånga,0180,Stockholms kommun
16351,Spånga,0180,Stockholms kommun
16352,Spånga,0180,Stockholms kommun
16353,Spånga,0180,Stockholms kommun
16354,Spånga,0180,Stockholms kommun
16355,Spånga,0180,Stockholms kommun
16356,Spånga,0180,Stockholms kommun
16357,Spånga,0180,Stockholms kommun
16358,Spånga,0180,Stockholms kommun
16361,Spånga,0180,Stockholms kommun
16362,Spånga,0180,Stockholms kommun
16363,Spånga,0180,Stockholms kommun
16364,Spånga,0180,Stockholms kommun
16365,Spånga,0180,Stockholms kommun
16366,Spånga,0180,Stockholms kommun
16367,Spånga,0180,Stockholms kommun
16368,Spånga,0180,Stockholms kommun
16370,Spånga,0180,Stockholms kommun
16371,Spånga,0180,Stockholms kommun
16372,Spånga,0180,Stockholms kommun
16373,Spånga,0180,Stockholms kommun
16374,Spånga,0180,Stockholms kommun
16375,Spånga,0180,Stockholms kommun
16376,Spånga,0180,Stockholms kommun
16377,Spånga,0180,Stockholms kommun
16388,Spånga,0180,Stockholms kommun
16391,Spånga,0180,Stockholms kommun
16394,Stockholm,0180,Stockholms kommun
16400,Kista,0180,Stockholms kommun
16406,Kista,0180,Stockholms kommun
16407,Kista,0180,Stockholms kommun
16419,Kista,0180,Stockholms kommun
16420,Kista,0180,Stockholms kommun
16421,Kista,0180,Stockholms kommun
16422,Kista,0180,Stockholms kommun
16425,Kista,0180,Stockholms kommun
16426,Kista,0180,Stockholms kommun
16428,Kista,0180,Stockholms kommun
16429,Kista,0180,Stockholms kommun
16430,Kista,0180,Stockholms kommun
16431,Kista,0180,Stockholms kommun
16432,Kista,0180,Stockholms kommun
16433,Kista,0180,Stockholms kommun
16434,Kista,0180,Stockholms kommun
16435,Kista,0180,Stockholms kommun
16436,Kista,0180,Stockholms kommun
16437,Kista,0180,Stockholms kommun
16438,Kista,0180,Stockholms kommun
16439,Kista,0180,Stockholms kommun
16440,Kista,0180,Stockholms kommun
16441,Kista,0180,Stockholms kommun
16442,Kista,0180,Stockholms kommun
16443,Kista,0180,Stockholms kommun
16444,Kista,0180,Stockholms kommun
16445,Kista,0180,Stockholms kommun
16446,Kista,0180,Stockholms kommun
16447,Kista,0180,Stockholms kommun
16448,Kista,0180,Stockholms kommun
16451,Kista,0180,Stockholms kommun
16452,Kista,0180,Stockholms kommun
16453,Kista,0180,Stockholms kommun
16455,Kista,0180,Stockholms kommun
16456,Kista,0180,Stockholms kommun
16457,Kista,0180,Stockholms kommun
16458,Kista,0180,Stockholms kommun
16471,Kista,0180,Stockholms kommun
16472,Kista,0180,Stockholms kommun
16473,Kista,0180,Stockholms kommun
16474,Kista,0180,Stockholms kommun
16475,Kista,0180,Stockholms kommun
16476,Kista,0180,Stockholms kommun
16477,Kista,0180,Stockholms kommun
16478,Kista,0180,Stockholms kommun
16479,Kista,0180,Stockholms kommun
16480,Stockholm,0180,Stockholms kommun
16482,Stockholm,0180,Stockholms kommun
16483,Stockholm,0180,Stockholms kommun
16485,Stockholm,0180,Stockholms kommun
16486,Stockholm,0180,Stockholms kommun
16487,Kista,0180,Stockholms kommun
16490,Stockholm,0180,Stockholms kommun
16491,Kista,0180,Stockholms kommun
16492,Stockholm,0180,Stockholms kommun
16493,Kista,0180,Stockholms kommun
16494,Kista,0180,Stockholms kommun
16495,Kista,0180,Stockholms kommun
16496,Kista,0180,Stockholms kommun
16498,Stockholm,0180,Stockholms kommun
16499,Kista,0180,Stockholms kommun
16500,Hässelby,0180,Stockholms kommun
16510,Hässelby,0125,Ekerö kommun
16511,Hässelby,0125,Ekerö kommun
16512,Hässelby,0125,Ekerö kommun
16513,Hässelby,0125,Ekerö kommun
16515,Hässelby,0125,Ekerö kommun
16516,Hässelby,0125,Ekerö kommun
16520,Hässelby,0125,Ekerö kommun
16521,Hässelby,0125,Ekerö kommun
16522,Hässelby,0125,Ekerö kommun
16523,Hässelby,0125,Ekerö kommun
16524,Hässelby,0125,Ekerö kommun
16552,Hässelby,0180,Stockholms kommun
16553,Hässelby,0180,Stockholms kommun
16554,Hässelby,0180,Stockholms kommun
16555,Hässelby,0180,Stockholms kommun
16556,Hässelby,0180,Stockholms kommun
16557,Hässelby,0180,Stockholms kommun
16558,Hässelby,0180,Stockholms kommun
16559,Hässelby,0180,Stockholms kommun
16560,Hässelby,0180,Stockholms kommun
16561,Hässelby,0180,Stockholms kommun
16562,Hässelby,0180,Stockholms kommun
16563,Hässelby,0180,Stockholms kommun
16564,Hässelby,0180,Stockholms kommun
16565,Hässelby,0180,Stockholms kommun
16566,Hässelby,0180,Stockholms kommun
16570,Hässelby,0180,Stockholms kommun
16571,Hässelby,0180,Stockholms kommun
16572,Hässelby,0180,Stockholms kommun
16573,Hässelby,0180,Stockholms kommun
16574,Hässelby,0180,Stockholms kommun
16575,Hässelby,0180,Stockholms kommun
16576,Hässelby,0180,Stockholms kommun
16577,Hässelby,0180,Stockholms kommun
16578,Hässelby,0180,Stockholms kommun
16700,Bromma,0180,Stockholms kommun
16714,Bromma,0180,Stockholms kommun
16715,Bromma,0180,Stockholms kommun
16717,Bromma,0180,Stockholms kommun
16719,Bromma,0180,Stockholms kommun
16720,Bromma,0180,Stockholms kommun
16731,Bromma,0180,Stockholms kommun
16732,Bromma,0180,Stockholms kommun
16733,Bromma,0180,Stockholms kommun
16735,Bromma,0180,Stockholms kommun
16736,Bromma,0180,Stockholms kommun
16737,Bromma,0180,Stockholms kommun
16738,Bromma,0180,Stockholms kommun
16739,Bromma,0180,Stockholms kommun
16740,Bromma,0180,Stockholms kommun
16741,Bromma,0180,Stockholms kommun
16743,Bromma,0180,Stockholms kommun
16744,Bromma,0180,Stockholms kommun
16745,Bromma,0180,Stockholms kommun
16751,Bromma,0180,Stockholms kommun
16752,Bromma,0180,Stockholms kommun
16753,Bromma,0180,Stockholms kommun
16754,Bromma,0180,Stockholms kommun
16755,Bromma,0180,Stockholms kommun
16756,Bromma,0180,Stockholms kommun
16757,Bromma,0180,Stockholms kommun
16758,Bromma,0180,Stockholms kommun
16761,Bromma,0180,Stockholms kommun
16762,Bromma,0180,Stockholms kommun
16763,Bromma,0180,Stockholms kommun
16764,Bromma,0180,Stockholms kommun
16765,Bromma,0180,Stockholms kommun
16766,Bromma,0180,Stockholms kommun
16767,Bromma,0180,Stockholms kommun
16771,Bromma,0180,Stockholms kommun
16772,Bromma,0180,Stockholms kommun
16773,Bromma,0180,Stockholms kommun
16774,Bromma,0180,Stockholms kommun
16775,Bromma,0180,Stockholms kommun
16776,Bromma,0125,Ekerö kommun
16800,Bromma,0180,Stockholms kommun
16820,Bromma,0180,Stockholms kommun
16827,Bromma,0180,Stockholms kommun
16830,Bromma,0180,Stockholms kommun
16831,Bromma,0180,Stockholms kommun
16832,Bromma,0180,Stockholms kommun
16833,Bromma,0180,Stockholms kommun
16834,Bromma,0180,Stockholms kommun
16835,Bromma,0180,Stockholms kommun
16836,Bromma,0180,Stockholms kommun
16837,Bromma,0180,Stockholms kommun
16838,Bromma,0180,Stockholms kommun
16839,Bromma,0180,Stockholms kommun
16840,Bromma,0180,Stockholms kommun
16841,Bromma,0180,Stockholms kommun
16842,Bromma,0180,Stockholms kommun
16843,Bromma,0180,Stockholms kommun
16844,Bromma,0180,Stockholms kommun
16845,Bromma,0180,Stockholms kommun
16846,Bromma,0180,Stockholms kommun
16847,Bromma,0180,Stockholms kommun
16848,Bromma,0180,Stockholms kommun
16849,Bromma,0180,Stockholms kommun
16850,Bromma,0180,Stockholms kommun
16851,Bromma,0180,Stockholms kommun
16852,Bromma,0180,Stockholms kommun
16853,Bromma,0180,Stockholms kommun
16854,Bromma,0180,Stockholms kommun
16855,Bromma,0180,Stockholms kommun
16856,Bromma,0180,Stockholms kommun
16857,Bromma,0180,Stockholms kommun
16858,Bromma,0180,Stockholms kommun
16859,Bromma,0180,Stockholms kommun
16860,Bromma,0180,Stockholms kommun
16861,Bromma,0180,Stockholms kommun
16862,Bromma,0180,Stockholms kommun
16863,Bromma,0180,Stockholms kommun
16865,Bromma,0180,Stockholms kommun
16866,Bromma,0180,Stockholms kommun
16867,Bromma,0180,Stockholms kommun
16868,Bromma,0180,Stockholms kommun
16869,Bromma,0180,Stockholms kommun
16870,Bromma,0180,Stockholms kommun
16871,Bromma,0180,Stockholms kommun
16872,Bromma,0180,Stockholms kommun
16873,Bromma,0180,Stockholms kommun
16874,Bromma,0180,Stockholms kommun
16875,Bromma,0180,Stockholms kommun
